Unnamed: 0,New York City Labor Force Data,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,Seasonally Adjusted Data for Model-Based Methodology,,,,,,,
YEAR,Labor Force,Employment,Emp/Pop,Unemployed,Unemp Rate,LFPART,,
,(000's),(000's),Ratio (%),(000's),(%),(%),,
1976-01-01 00:00:00,3066.605,2723.016,47.8,343.589,11.2,53.85677906568318,,
1976-02-01 00:00:00,3065.43,2722.421,47.8,343.009,11.2,53.85505973295854,,0.0
1976-03-01 00:00:00,3064.867,2722.931,47.9,341.936,11.2,53.86409490333919,,0.0
1976-04-01 00:00:00,3067.313,2726.299,47.9,341.014,11.1,53.91655827034628,,-0.09999999999999964
1976-05-01 00:00:00,3071.973,2730.681,48,341.292,11.1,54.01746087568138,,0.0
1976-06-01 00:00:00,3077.212,2735.049,48.1,342.163,11.1,54.128619173262976,,0.0
1976-07-01 00:00:00,3081.073,2737.981,48.2,343.092,11.1,54.215607953545664,,0.0
1976-08-01 00:00:00,3082.731,2739.158,48.3,343.573,11.1,54.30211379249604,,0.0
1976-09-01 00:00:00,3081.83,2739.239,48.3,342.591,11.1,54.33409732016925,,0.0
1976-10-01 00:00:00,3079.423,2738.977,48.3,340.446,11.1,54.349152841510765,,0.0
1976-11-01 00:00:00,3076.833,2739.097,48.4,337.736,11,54.36100706713781,,-0.09999999999999964
1976-12-01 00:00:00,3074.891,2740.292,48.5,334.599,10.9,54.38434736469756,,-0.09999999999999964
1977-01-01 00:00:00,3074.06,2742.616,48.6,331.444,10.8,54.41777305717826,,-0.09999999999999964
1977-02-01 00:00:00,3072.906,2745.433,48.7,327.473,10.7,54.45518341307815,,-0.10000000000000142
1977-03-01 00:00:00,3070.256,2748.001,48.7,322.255,10.5,54.46613446868902,,-0.1999999999999993
1977-04-01 00:00:00,3066.318,2749.662,48.8,316.656,10.3,54.45423548215237,,-0.1999999999999993
1977-05-01 00:00:00,3061.884,2750.138,48.9,311.746,10.2,54.42381798791326,,-0.10000000000000142
1977-06-01 00:00:00,3057.869,2749.33,48.9,308.539,10.1,54.41048042704627,,-0.09999999999999964
1977-07-01 00:00:00,3054.913,2747.823,48.9,307.09,10.1,54.41597791236195,,0.0
1977-08-01 00:00:00,3053.95,2747.108,49,306.842,10,54.447316812266,,-0.09999999999999964
1977-09-01 00:00:00,3054.635,2747.754,49,306.881,10,54.498394290811774,,0.0
1977-10-01 00:00:00,3055.174,2749.35,49.1,305.824,10,54.55667857142857,,0.0
1977-11-01 00:00:00,3054.758,2751.768,49.2,302.99,9.9,54.5979982126899,,-0.09999999999999964
1977-12-01 00:00:00,3053.551,2754.761,49.3,298.79,9.8,54.625241502683366,,-0.09999999999999964
1978-01-01 00:00:00,3052.301,2758.836,49.4,293.465,9.6,54.64197994987469,,-0.20000000000000107
1978-02-01 00:00:00,3052.029,2764.189,49.5,287.84,9.4,54.68605984590575,,-0.1999999999999993
1978-03-01 00:00:00,3052.822,2770.144,49.7,282.678,9.3,54.74931850789096,,-0.09999999999999964
1978-04-01 00:00:00,3054.195,2775.954,49.8,278.241,9.1,54.823101777059776,,-0.20000000000000107
1978-05-01 00:00:00,3056.271,2781.38,50,274.891,9,54.89978444404527,,-0.09999999999999964
1978-06-01 00:00:00,3058.314,2786.035,50.1,272.279,8.9,54.98586839266451,,-0.09999999999999964
1978-07-01 00:00:00,3059.865,2789.656,50.2,270.209,8.8,55.06325355407594,,-0.09999999999999964
1978-08-01 00:00:00,3060.853,2792.099,50.3,268.754,8.8,55.11078501980555,,0.0
1978-09-01 00:00:00,3061.553,2794.154,50.3,267.399,8.7,55.15317960727797,,-0.10000000000000142
1978-10-01 00:00:00,3062.997,2796.795,50.4,266.202,8.7,55.20903028118241,,0.0
1978-11-01 00:00:00,3065.284,2800.067,50.5,265.217,8.7,55.28014427412083,,0.0
1978-12-01 00:00:00,3066.958,2802.704,50.6,264.254,8.6,55.34027426921689,,-0.09999999999999964
1979-01-01 00:00:00,3066.675,2803.072,50.6,263.603,8.6,55.365138111572485,,0.0
1979-02-01 00:00:00,3064.349,2800.882,50.6,263.467,8.6,55.353125,,0.0
1979-03-01 00:00:00,3061.28,2797.304,50.6,263.976,8.6,55.327670341586845,,0.0
1979-04-01 00:00:00,3059.125,2793.895,50.5,265.23,8.7,55.31871609403255,,0.09999999999999964
1979-05-01 00:00:00,3058.767,2791.929,50.5,266.838,8.7,55.34226524335082,,0.0
1979-06-01 00:00:00,3060.392,2792.038,50.5,268.354,8.8,55.40173787110789,,0.10000000000000142
1979-07-01 00:00:00,3063.536,2794.688,50.6,268.848,8.8,55.48878826299583,,0.0
1979-08-01 00:00:00,3067.263,2799.387,50.7,267.876,8.7,55.56635869565218,,-0.10000000000000142
1979-09-01 00:00:00,3070.936,2804.861,50.8,266.075,8.7,55.642978800507336,,0.0
1979-10-01 00:00:00,3073.24,2809.848,50.9,263.392,8.6,55.69481696266763,,-0.09999999999999964
1979-11-01 00:00:00,3073.107,2813.059,51,260.048,8.5,55.70250135943448,,-0.09999999999999964
1979-12-01 00:00:00,3071.405,2814.008,51,257.397,8.4,55.67165125974261,,-0.09999999999999964
1980-01-01 00:00:00,3068.767,2812.829,51,255.938,8.3,55.63391950688905,,-0.09999999999999964
1980-02-01 00:00:00,3065.588,2809.872,50.9,255.716,8.3,55.5863644605621,,0.0
1980-03-01 00:00:00,3062.745,2806.124,50.9,256.621,8.4,55.54488574537541,,0.09999999999999964
1980-04-01 00:00:00,3060.226,2802.494,50.8,257.732,8.4,55.509269000544165,,0.0
1980-05-01 00:00:00,3058.244,2799.763,50.7,258.481,8.5,55.43309769802429,,0.09999999999999964
1980-06-01 00:00:00,3057.311,2798.455,50.7,258.856,8.5,55.38606884057971,,0.0
1980-07-01 00:00:00,3056.925,2798.04,50.7,258.885,8.5,55.338975380159305,,0.0
1980-08-01 00:00:00,3056.559,2797.998,50.6,258.561,8.5,55.30231590374525,,0.0
1980-09-01 00:00:00,3056.587,2798.195,50.6,258.392,8.5,55.262827698427046,,0.0
1980-10-01 00:00:00,3057.812,2798.165,50.6,259.647,8.5,55.25500542103361,,0.0
1980-11-01 00:00:00,3061.766,2798.957,50.5,262.809,8.6,55.286493318887686,,0.09999999999999964
1980-12-01 00:00:00,3069.233,2802.095,50.6,267.138,8.7,55.3913192564519,,0.09999999999999964
1981-01-01 00:00:00,3079.68,2807.605,50.6,272.075,8.8,55.539765554553654,,0.10000000000000142
1981-02-01 00:00:00,3090.801,2814.202,50.7,276.599,8.9,55.710183850036046,,0.09999999999999964
1981-03-01 00:00:00,3099.106,2820.239,50.8,278.867,9,55.8196325648415,,0.09999999999999964
1981-04-01 00:00:00,3102.234,2824.213,50.8,278.021,9,55.845796579657964,,0.0
1981-05-01 00:00:00,3099.847,2825.433,50.8,274.414,8.9,55.76267314265156,,-0.09999999999999964
1981-06-01 00:00:00,3093.862,2824.357,50.8,269.505,8.7,55.624991010427905,,-0.20000000000000107
1981-07-01 00:00:00,3087.531,2821.674,50.7,265.857,8.6,55.471272008623785,,-0.09999999999999964
1981-08-01 00:00:00,3083.186,2817.778,50.6,265.408,8.6,55.36336864787215,,0.0
1981-09-01 00:00:00,3081.423,2813.357,50.5,268.066,8.7,55.30192031586504,,0.09999999999999964
1981-10-01 00:00:00,3082.355,2809.542,50.4,272.813,8.9,55.288878923766816,,0.20000000000000107
1981-11-01 00:00:00,3084.362,2806.028,50.3,278.334,9,55.28521240365657,,0.09999999999999964
1981-12-01 00:00:00,3086.199,2802.788,50.2,283.411,9.2,55.28840917233966,,0.1999999999999993
1982-01-01 00:00:00,3087.909,2800.806,50.1,287.103,9.3,55.27943071965628,,0.10000000000000142
1982-02-01 00:00:00,3089.969,2800.433,50.1,289.536,9.4,55.28661656825908,,0.09999999999999964
1982-03-01 00:00:00,3092.193,2800.772,50.1,291.421,9.4,55.29672746781116,,0.0
1982-04-01 00:00:00,3094.136,2800.776,50.1,293.36,9.5,55.301805183199285,,0.09999999999999964
1982-05-01 00:00:00,3095.008,2799.621,50,295.387,9.5,55.2778710484015,,0.0
1982-06-01 00:00:00,3094.105,2796.594,49.9,297.511,9.6,55.232149232416994,,0.09999999999999964
1982-07-01 00:00:00,3091.5,2791.624,49.8,299.876,9.7,55.156110615521854,,0.09999999999999964
1982-08-01 00:00:00,3087.993,2785.307,49.6,302.686,9.8,55.034628408483336,,0.10000000000000142
1982-09-01 00:00:00,3084.134,2778.006,49.5,306.128,9.9,54.916915954415956,,0.09999999999999964
1982-10-01 00:00:00,3079.947,2770.04,49.3,309.907,10.1,54.783831376734256,,0.1999999999999993
1982-11-01 00:00:00,3075.649,2762.46,49.1,313.189,10.2,54.65877021503466,,0.09999999999999964
1982-12-01 00:00:00,3069.814,2754.908,48.9,314.906,10.3,54.496964317415234,,0.10000000000000142
1983-01-01 00:00:00,3062.19,2747.443,48.7,314.747,10.3,54.31340901028734,,0.0
1983-02-01 00:00:00,3054.879,2742.008,48.6,312.871,10.2,54.126133947554926,,-0.10000000000000142
1983-03-01 00:00:00,3050.385,2740.173,48.5,310.212,10.2,53.99867233138609,,0.0
1983-04-01 00:00:00,3051.562,2743.37,48.5,308.192,10.1,53.96219274977896,,-0.09999999999999964
1983-05-01 00:00:00,3058.089,2750.843,48.6,307.246,10,54.0298409893993,,-0.09999999999999964
1983-06-01 00:00:00,3067.486,2760.922,48.7,306.564,10,54.13847511471938,,0.0
1983-07-01 00:00:00,3077.151,2772.167,48.9,304.984,9.9,54.26117086933522,,-0.09999999999999964
1983-08-01 00:00:00,3084.423,2782.556,49,301.867,9.8,54.341490486257925,,-0.09999999999999964
1983-09-01 00:00:00,3087.766,2790.5,49.1,297.266,9.6,54.36207746478873,,-0.20000000000000107
1983-10-01 00:00:00,3087.303,2795.851,49.2,291.452,9.4,54.31567558057706,,-0.1999999999999993
1983-11-01 00:00:00,3083.778,2798.683,49.2,285.095,9.2,54.20597644577254,,-0.20000000000000107
1983-12-01 00:00:00,3079.965,2800.863,49.2,279.102,9.1,54.10091340242403,,-0.09999999999999964
1984-01-01 00:00:00,3077.803,2804.058,49.2,273.745,8.9,54.01549666549666,,-0.1999999999999993
1984-02-01 00:00:00,3078.049,2808.242,49.3,269.807,8.8,53.981918625043846,,-0.09999999999999964
1984-03-01 00:00:00,3081.56,2813.052,49.3,268.508,8.7,53.996145084983354,,-0.10000000000000142
1984-04-01 00:00:00,3086.736,2816.901,49.3,269.835,8.7,54.04895815093679,,0.0
1984-05-01 00:00:00,3092.752,2819.217,49.3,273.535,8.8,54.11639545056868,,0.10000000000000142
1984-06-01 00:00:00,3098.349,2819.898,49.3,278.451,9,54.16694055944056,,0.1999999999999993
1984-07-01 00:00:00,3101.427,2818.986,49.2,282.441,9.1,54.18286163522013,,0.09999999999999964
1984-08-01 00:00:00,3102.218,2818.123,49.2,284.095,9.2,54.17775061124694,,0.09999999999999964
1984-09-01 00:00:00,3102.274,2819.185,49.2,283.089,9.1,54.159811452513964,,-0.09999999999999964
1984-10-01 00:00:00,3103.086,2823.11,49.3,279.976,9,54.15507853403141,,-0.09999999999999964
1984-11-01 00:00:00,3106.774,2830.5,49.4,276.274,8.9,54.1910692482121,,-0.09999999999999964
1984-12-01 00:00:00,3113.784,2840.15,49.5,273.634,8.8,54.29440278988666,,-0.09999999999999964
1985-01-01 00:00:00,3121.969,2849.109,49.7,272.86,8.7,54.41814537214572,,-0.10000000000000142
1985-02-01 00:00:00,3128.272,2855.398,49.8,272.874,8.7,54.509008538072834,,0.0
1985-03-01 00:00:00,3129.8,2858.162,49.8,271.638,8.7,54.51663473262498,,0.0
1985-04-01 00:00:00,3192.242,2923.878,50.9,268.364,8.4,55.584920773115094,,-0.29999999999999893
1985-05-01 00:00:00,3219.317,2955.689,51.4,263.628,8.2,56.03684943429069,,-0.20000000000000107
1985-06-01 00:00:00,3230.546,2972.002,51.7,258.544,8,56.21273708021577,,-0.1999999999999993
1985-07-01 00:00:00,3236.653,2982.021,51.9,254.632,7.9,56.28961739130435,,-0.09999999999999964
1985-08-01 00:00:00,3241.838,2989.977,52,251.861,7.8,56.33374459137748,,-0.10000000000000053
1985-09-01 00:00:00,3246.822,2996.833,52,249.989,7.7,56.375288663552865,,-0.09999999999999964
1985-10-01 00:00:00,3251.202,3001.948,52.1,249.254,7.7,56.40530881332408,,0.0
1985-11-01 00:00:00,3253.59,3004.044,52.1,249.546,7.7,56.401726588773705,,0.0
1985-12-01 00:00:00,3253.317,3002.582,52,250.735,7.7,56.351081703704985,,0.0
1986-01-01 00:00:00,3251.718,2998.961,51.9,252.757,7.8,56.2785441077208,,0.09999999999999964
1986-02-01 00:00:00,3250.302,2995.121,51.8,255.181,7.9,56.208314598969324,,0.10000000000000053
1986-03-01 00:00:00,3249.284,2992.38,51.7,256.904,7.9,56.14604644733204,,0.0
1986-04-01 00:00:00,3248.118,2991.529,51.7,256.589,7.9,56.080353597265145,,0.0
1986-05-01 00:00:00,3245.979,2992.779,51.6,253.2,7.8,55.99894764081773,,-0.10000000000000053
1986-06-01 00:00:00,3242.569,2995.72,51.6,246.849,7.6,55.89479762807695,,-0.20000000000000018
1986-07-01 00:00:00,3238.272,2999.865,51.7,238.407,7.4,55.77649936270626,,-0.1999999999999993
1986-08-01 00:00:00,3234.121,3004.445,51.7,229.676,7.1,55.681984091456904,,-0.3000000000000007
1986-09-01 00:00:00,3230.859,3008.646,51.8,222.213,6.9,55.60188961742991,,-0.1999999999999993
1986-10-01 00:00:00,3229.06,3012.713,51.8,216.347,6.7,55.54798644441004,,-0.20000000000000018
1986-11-01 00:00:00,3228.669,3016.926,51.9,211.743,6.6,55.517384276772816,,-0.10000000000000053
1986-12-01 00:00:00,3229.629,3022.416,51.9,207.213,6.4,55.510983155723615,,-0.1999999999999993
1987-01-01 00:00:00,3231.028,3028.993,52,202.035,6.3,55.51212975053261,,-0.10000000000000053
1987-02-01 00:00:00,3231.865,3035.442,52.1,196.423,6.1,55.50267049064899,,-0.20000000000000018
1987-03-01 00:00:00,3232.981,3041.952,52.2,191.029,5.9,55.498961426879305,,-0.1999999999999993
1987-04-01 00:00:00,3234.879,3048.985,52.3,185.894,5.7,55.50772161021312,,-0.20000000000000018
1987-05-01 00:00:00,3236.938,3055.906,52.4,181.032,5.6,55.52018798668999,,-0.10000000000000053
1987-06-01 00:00:00,3239.246,3061.965,52.5,177.281,5.5,55.53596104719941,,-0.09999999999999964
1987-07-01 00:00:00,3241.967,3066.683,52.6,175.284,5.4,55.559750475570254,,-0.09999999999999964
1987-08-01 00:00:00,3244.429,3069.745,52.6,174.684,5.4,55.60289631533848,,0.0
1987-09-01 00:00:00,3245.753,3071.718,52.6,174.035,5.4,55.62654030060498,,0.0
1987-10-01 00:00:00,3245.113,3072.752,52.7,172.361,5.3,55.616524988003015,,-0.10000000000000053
1987-11-01 00:00:00,3242.211,3073.025,52.7,169.186,5.2,55.567741272044834,,-0.09999999999999964
1987-12-01 00:00:00,3237.084,3072.345,52.7,164.739,5.1,55.480821307373255,,-0.10000000000000053
1988-01-01 00:00:00,3230.612,3071.245,52.6,159.367,4.9,55.36989682240428,,-0.1999999999999993
1988-02-01 00:00:00,3224.578,3070.656,52.6,153.922,4.8,55.267426514697064,,-0.10000000000000053
1988-03-01 00:00:00,3220.102,3070.02,52.6,150.082,4.7,55.19165638283285,,-0.09999999999999964
1988-04-01 00:00:00,3218.271,3068.733,52.6,149.538,4.6,55.16121899799462,,-0.10000000000000053
1988-05-01 00:00:00,3220.217,3067.659,52.6,152.558,4.7,55.195519522813754,,0.10000000000000053
1988-06-01 00:00:00,3225.153,3067.498,52.6,157.655,4.9,55.28107163058569,,0.20000000000000018
1988-07-01 00:00:00,3231.907,3068.612,52.6,163.295,5.1,55.39778882413439,,0.1999999999999993
1988-08-01 00:00:00,3240.128,3071.165,52.6,168.963,5.2,55.53013762018201,,0.10000000000000053
1988-09-01 00:00:00,3249.887,3075.134,52.7,174.753,5.4,55.68880016450187,,0.20000000000000018
1988-10-01 00:00:00,3260.127,3080.176,52.8,179.951,5.5,55.85565473640927,,0.09999999999999964
1988-11-01 00:00:00,3270.518,3086.25,52.9,184.268,5.6,56.02504453885158,,0.09999999999999964
1988-12-01 00:00:00,3281.371,3092.991,53,188.38,5.7,56.20229511004539,,0.10000000000000053
1989-01-01 00:00:00,3292.547,3099.543,53.1,193.004,5.9,56.38502243381169,,0.20000000000000018
1989-02-01 00:00:00,3303.605,3105.311,53.2,198.294,6,56.56567299625019,,0.09999999999999964
1989-03-01 00:00:00,3314.123,3110.58,53.3,203.543,6.1,56.737023214408,,0.09999999999999964
1989-04-01 00:00:00,3323.292,3114.991,53.3,208.301,6.3,56.88522962633299,,0.20000000000000018
1989-05-01 00:00:00,3330.384,3117.822,53.4,212.562,6.4,56.99784357350676,,0.10000000000000053
1989-06-01 00:00:00,3335.52,3119.098,53.4,216.422,6.5,57.076952035455776,,0.09999999999999964
1989-07-01 00:00:00,3339.41,3119.509,53.4,219.901,6.6,57.13471803996715,,0.09999999999999964
1989-08-01 00:00:00,3342.502,3119.899,53.4,222.603,6.7,57.177837079612715,,0.10000000000000053
1989-09-01 00:00:00,3345.505,3121.154,53.4,224.351,6.7,57.21648338492586,,0.0
1989-10-01 00:00:00,3349.334,3123.723,53.4,225.611,6.7,57.267277639093116,,0.0
1989-11-01 00:00:00,3353.288,3126.819,53.5,226.469,6.8,57.32508205689278,,0.09999999999999964
1989-12-01 00:00:00,3356.153,3129.576,53.5,226.577,6.8,57.37111745499923,,0.0
1990-01-01 00:00:00,3358.159,3132.487,53.8,225.672,6.7,57.64596888707006,,-0.09999999999999964
1990-02-01 00:00:00,3358.805,3135.033,53.8,223.772,6.7,57.59658920598861,,0.0
1990-03-01 00:00:00,3358.067,3136.724,53.7,221.343,6.6,57.52360510610307,,-0.10000000000000053
1990-04-01 00:00:00,3357.117,3138.033,53.7,219.084,6.5,57.47208669303066,,-0.09999999999999964
1990-05-01 00:00:00,3357.655,3139.567,53.6,218.088,6.5,57.36394310852945,,0.0
1990-06-01 00:00:00,3360.419,3141.157,53.6,219.262,6.5,57.373623034003295,,0.0
1990-07-01 00:00:00,3348.852,3126.176,53.3,222.676,6.6,57.143646946203425,,0.09999999999999964
1990-08-01 00:00:00,3338.853,3111.036,53.1,227.817,6.8,56.98148660133731,,0.20000000000000018
1990-09-01 00:00:00,3328.943,3095.272,52.8,233.671,7,56.812069827649466,,0.20000000000000018
1990-10-01 00:00:00,3318.514,3079.014,52.5,239.5,7.2,56.634764058366756,,0.20000000000000018
1990-11-01 00:00:00,3308.252,3063.166,52.3,245.086,7.4,56.46608623223408,,0.20000000000000018
1990-12-01 00:00:00,3298.367,3047.455,52,250.912,7.6,56.307650023217064,,0.1999999999999993
1991-01-01 00:00:00,3296.182,3038.244,51.9,257.938,7.8,56.280629502329816,,0.20000000000000018
